symbol,date,open,high,low,close,volume
VNM,2016-06-13,51400.0,51770.0,51020.0,51770.0,280500
VNM,2016-06-14,51400.0,51770.0,51020.0,51770.0,175590
VNM,2016-06-15,51400.0,52170.0,51020.0,51770.0,267060
VNM,2016-06-16,52170.0,52510.0,51770.0,51770.0,198930
VNM,2016-06-17,51770.0,52170.0,51400.0,51770.0,208430
VNM,2016-06-20,51770.0,52170.0,51400.0,51770.0,276920
VNM,2016-06-21,52170.0,52910.0,52170.0,52510.0,609500
VNM,2016-06-22,52510.0,52910.0,52170.0,52510.0,276520
VNM,2016-06-23,52170.0,53290.0,52170.0,52910.0,1145260
VNM,2016-06-24,52910.0,52910.0,49890.0,51770.0,1764890
VNM,2016-06-27,51400.0,51770.0,50640.0,51770.0,681400
VNM,2016-06-28,51770.0,54420.0,51400.0,52910.0,2005670
VNM,2016-06-29,53290.0,53290.0,52510.0,52510.0,830840
VNM,2016-06-30,52910.0,53660.0,52910.0,53290.0,687180
VNM,2016-07-01,54050.0,54420.0,53660.0,54050.0,1171460
VNM,2016-07-04,54420.0,54810.0,54050.0,54810.0,878780
VNM,2016-07-05,54810.0,55160.0,54050.0,54420.0,719200
VNM,2016-07-06,54050.0,54420.0,53660.0,54050.0,401510
VNM,2016-07-07,54050.0,55560.0,54050.0,55560.0,1355810
VNM,2016-07-08,55940.0,56310.0,55160.0,55560.0,654500
VNM,2016-07-11,55560.0,56310.0,54810.0,55160.0,554950
VNM,2016-07-12,55160.0,55560.0,54420.0,55560.0,644290
VNM,2016-07-13,55560.0,55940.0,55160.0,55560.0,444730
VNM,2016-07-14,55160.0,55940.0,54810.0,55160.0,1249220
VNM,2016-07-15,55160.0,55940.0,54810.0,55560.0,491430
VNM,2016-07-18,55940.0,57070.0,55560.0,56690.0,1083560
VNM,2016-07-19,56690.0,58560.0,56690.0,57820.0,1838230
VNM,2016-07-20,58210.0,60080.0,57450.0,59720.0,1548000
VNM,2016-07-21,60470.0,61220.0,58960.0,59350.0,1758070
VNM,2016-07-22,60080.0,60080.0,57450.0,58960.0,2099510
VNM,2016-07-25,59350.0,59350.0,58210.0,58210.0,551630
VNM,2016-07-26,58210.0,59720.0,57820.0,59350.0,1021030
VNM,2016-07-27,59720.0,60080.0,59350.0,59720.0,594750
VNM,2016-07-28,59720.0,60850.0,59720.0,60470.0,1316550
VNM,2016-07-29,60470.0,60850.0,59720.0,59720.0,1004950
VNM,2016-08-01,60080.0,60080.0,58210.0,58560.0,1706560
VNM,2016-08-02,58210.0,58560.0,57450.0,57450.0,1681750
VNM,2016-08-03,57820.0,58560.0,57450.0,58210.0,660790
VNM,2016-08-04,58560.0,59720.0,58210.0,58960.0,1142360
VNM,2016-08-05,58960.0,59720.0,58560.0,59720.0,839620
VNM,2016-08-08,59720.0,60080.0,59350.0,59720.0,657180
VNM,2016-08-09,60080.0,61620.0,60080.0,61220.0,1906470
VNM,2016-08-10,61620.0,62360.0,61220.0,61970.0,1339110
VNM,2016-08-11,62360.0,63870.0,61970.0,63870.0,1682430
VNM,2016-08-12,65000.0,66140.0,63490.0,63490.0,3172710
VNM,2016-08-15,63490.0,64260.0,63100.0,63870.0,1144990
VNM,2016-08-16,63870.0,64629.0,63870.0,63870.0,1086530
VNM,2016-08-17,64260.0,65000.0,63870.0,64629.0,1335230
VNM,2016-08-18,65000.0,65760.0,64629.0,65760.0,2115570
VNM,2016-08-19,67630.0,68570.0,66230.0,66690.0,3527830
VNM,2016-08-22,66690.0,67160.0,65310.0,65310.0,1276220
VNM,2016-08-23,65310.0,66690.0,64830.0,66690.0,1074520
VNM,2016-08-24,67160.0,68090.0,66690.0,67630.0,1173980
VNM,2016-08-25,67630.0,68090.0,66690.0,67630.0,609070
VNM,2016-08-26,67160.0,68090.0,67160.0,68090.0,961360
VNM,2016-08-29,68090.0,72290.0,68090.0,70420.0,3289040
VNM,2016-08-30,70890.0,71350.0,69970.0,70890.0,1752690
VNM,2016-08-31,71350.0,72760.0,71350.0,72760.0,2108900
VNM,2016-09-01,72760.0,72760.0,70890.0,71820.0,2630100
VNM,2016-09-05,71820.0,72760.0,70420.0,71820.0,2682460
VNM,2016-09-06,71820.0,71820.0,69970.0,69970.0,1732660
VNM,2016-09-07,69480.0,69480.0,66690.0,68090.0,4166500
VNM,2016-09-08,67630.0,69010.0,67160.0,68570.0,2287900
VNM,2016-09-09,69010.0,69010.0,66690.0,66690.0,1741810
VNM,2016-09-12,67160.0,68000.0,65710.0,65860.0,2182400
VNM,2016-09-13,65860.0,68000.0,64890.0,67590.0,2425810
VNM,2016-09-14,67160.0,67380.0,66330.0,67160.0,875800
VNM,2016-09-15,67380.0,67440.0,66470.0,66690.0,1445440
VNM,2016-09-16,66690.0,66690.0,64360.0,64360.0,6624630
VNM,2016-09-19,65310.0,65310.0,63320.0,63420.0,3028480
VNM,2016-09-20,63320.0,63420.0,62020.0,63420.0,2676170
VNM,2016-09-21,63900.0,64769.0,63900.0,64260.0,1460260
VNM,2016-09-22,64360.0,65060.0,63990.0,63990.0,952970
VNM,2016-09-23,63820.0,65459.0,63660.0,65310.0,1718800
VNM,2016-09-26,65340.0,65800.0,65120.0,65760.0,1518050
VNM,2016-09-27,65710.0,65950.0,65310.0,65310.0,1074130
VNM,2016-09-28,65519.0,65610.0,64970.0,65310.0,1476100
VNM,2016-09-29,65310.0,65710.0,65160.0,65310.0,2074740
VNM,2016-09-30,65310.0,65710.0,65310.0,65310.0,989150
VNM,2016-10-03,65710.0,65710.0,65400.0,65519.0,1069050
VNM,2016-10-04,65519.0,66130.0,65340.0,65519.0,1378590
VNM,2016-10-05,65760.0,65950.0,65459.0,65459.0,821370
VNM,2016-10-06,65459.0,66410.0,65459.0,66230.0,1526360
VNM,2016-10-07,66230.0,66520.0,65560.0,66030.0,1175020
VNM,2016-10-10,66030.0,66030.0,65340.0,65340.0,742680
VNM,2016-10-11,65310.0,65760.0,63990.0,65519.0,2006450
VNM,2016-10-12,65519.0,65980.0,65310.0,65980.0,1243190
VNM,2016-10-13,65800.0,66470.0,65800.0,66230.0,771080
VNM,2016-10-14,66230.0,67530.0,66230.0,67160.0,2094790
VNM,2016-10-17,66830.0,67250.0,66270.0,66330.0,711870
VNM,2016-10-18,66330.0,67160.0,66190.0,67160.0,877320
VNM,2016-10-19,66790.0,68320.0,66730.0,68090.0,1959520
VNM,2016-10-20,68090.0,68320.0,67380.0,67590.0,855020
VNM,2016-10-21,67630.0,68040.0,67220.0,67250.0,585660
VNM,2016-10-24,67250.0,67250.0,65760.0,65760.0,1645610
VNM,2016-10-25,65760.0,66130.0,65519.0,65760.0,1247450
VNM,2016-10-26,65760.0,65980.0,65710.0,65800.0,405530
VNM,2016-10-27,65950.0,66470.0,65800.0,66470.0,378630
VNM,2016-10-28,66470.0,67220.0,66230.0,66830.0,833450
VNM,2016-10-31,66690.0,66970.0,66230.0,66230.0,354450
VNM,2016-11-01,66690.0,66690.0,65950.0,66190.0,560760
VNM,2016-11-02,66190.0,66520.0,65800.0,65800.0,803900
VNM,2016-11-03,65760.0,65950.0,65610.0,65950.0,1438620
VNM,2016-11-04,65950.0,66190.0,65519.0,65710.0,1048780
VNM,2016-11-07,65760.0,65800.0,65340.0,65400.0,1259230
VNM,2016-11-08,65519.0,65710.0,65440.0,65459.0,487900
VNM,2016-11-09,65400.0,65440.0,63710.0,65310.0,2730910
VNM,2016-11-10,65519.0,65910.0,65459.0,65760.0,970990
VNM,2016-11-11,65760.0,65860.0,65519.0,65519.0,789590
VNM,2016-11-14,65310.0,65440.0,64400.0,64459.0,1635670
VNM,2016-11-15,64400.0,64890.0,63990.0,64050.0,1937180
VNM,2016-11-16,64050.0,64910.0,64050.0,64830.0,1694320
VNM,2016-11-17,64830.0,64970.0,64680.0,64830.0,876780
VNM,2016-11-18,64400.0,64599.0,63990.0,63990.0,1269760
VNM,2016-11-21,64360.0,64769.0,64310.0,64599.0,972500
VNM,2016-11-22,64629.0,65710.0,64629.0,65610.0,1242000
VNM,2016-11-23,65610.0,65670.0,64730.0,64830.0,903770
VNM,2016-11-24,64769.0,64769.0,63660.0,63760.0,2085820
VNM,2016-11-25,63760.0,63820.0,62350.0,62730.0,2750970
VNM,2016-11-28,62500.0,62500.0,59920.0,60270.0,3125070
VNM,2016-11-29,61100.0,62780.0,60850.0,62640.0,2857650
VNM,2016-11-30,62980.0,66230.0,62500.0,64360.0,5410310
VNM,2016-12-01,64400.0,64459.0,63060.0,63060.0,1458640
VNM,2016-12-02,62980.0,63660.0,62590.0,62980.0,1698140
VNM,2016-12-05,63140.0,63280.0,62730.0,62980.0,1059840
VNM,2016-12-06,62980.0,62980.0,62410.0,62500.0,921260
VNM,2016-12-07,62170.0,62200.0,61470.0,61800.0,2071090
VNM,2016-12-08,63100.0,63530.0,62780.0,63060.0,2784980
VNM,2016-12-09,63200.0,63820.0,62980.0,63320.0,1512330
VNM,2016-12-12,61800.0,62640.0,61800.0,62350.0,1685520
VNM,2016-12-13,62350.0,62980.0,61100.0,61100.0,1451120
VNM,2016-12-14,61100.0,61660.0,60640.0,61000.0,1192770
VNM,2016-12-15,60810.0,60850.0,59180.0,59520.0,2740830
VNM,2016-12-16,59700.0,60590.0,59700.0,60590.0,1677380
VNM,2016-12-19,60850.0,61060.0,59920.0,60060.0,618600
VNM,2016-12-20,59920.0,60020.0,57970.0,58110.0,3022290
VNM,2016-12-21,57830.0,59100.0,56670.0,58810.0,2363690
VNM,2016-12-22,58810.0,59230.0,57410.0,57410.0,1433510
VNM,2016-12-23,57410.0,57830.0,56710.0,57830.0,1446200
VNM,2016-12-26,57830.0,58070.0,56960.0,57130.0,625660
VNM,2016-12-27,57090.0,58390.0,56960.0,58300.0,1728320
VNM,2016-12-28,58760.0,59150.0,58300.0,58760.0,1060440
VNM,2016-12-29,60550.0,60640.0,59830.0,59980.0,1999150
VNM,2016-12-30,59980.0,59980.0,58480.0,58560.0,1065850
VNM,2017-01-03,58560.0,59230.0,58560.0,59100.0,652370
VNM,2017-01-04,59230.0,59520.0,59150.0,59180.0,659370
VNM,2017-01-05,59290.0,59290.0,58860.0,59100.0,822360
VNM,2017-01-06,59100.0,59520.0,58760.0,58760.0,1371760
VNM,2017-01-09,59100.0,59150.0,58760.0,58760.0,911300
VNM,2017-01-10,58760.0,59000.0,58760.0,58810.0,915320
VNM,2017-01-11,58900.0,59330.0,58860.0,59230.0,838220
VNM,2017-01-12,59230.0,59420.0,59040.0,59230.0,474780
VNM,2017-01-13,59230.0,59360.0,59000.0,59180.0,612600
VNM,2017-01-16,59230.0,59290.0,58950.0,59000.0,602630
VNM,2017-01-17,59100.0,59100.0,58810.0,58810.0,582380
VNM,2017-01-18,58760.0,58860.0,58390.0,58760.0,852000
VNM,2017-01-19,58900.0,58900.0,58720.0,58760.0,862790
VNM,2017-01-20,58760.0,59830.0,58760.0,59230.0,1594930
VNM,2017-01-23,59230.0,60220.0,59230.0,59700.0,1825560
VNM,2017-01-24,60160.0,60270.0,59700.0,59700.0,932170
VNM,2017-01-25,59700.0,60270.0,59700.0,60160.0,1485910
VNM,2017-02-02,60400.0,62200.0,60160.0,62020.0,1700550
VNM,2017-02-03,62930.0,63840.0,62250.0,62450.0,1608110
VNM,2017-02-06,62550.0,62590.0,61920.0,62130.0,1331990
VNM,2017-02-07,62130.0,62640.0,61800.0,62410.0,738710
VNM,2017-02-08,62410.0,62680.0,62250.0,62450.0,448850
VNM,2017-02-09,62640.0,62730.0,62500.0,62550.0,814060
VNM,2017-02-10,62550.0,62550.0,62350.0,62410.0,2093370
VNM,2017-02-13,62410.0,62500.0,62200.0,62410.0,694280
VNM,2017-02-14,62410.0,62450.0,61900.0,61970.0,673070
VNM,2017-02-15,62020.0,62130.0,61920.0,62020.0,862020
VNM,2017-02-16,62020.0,62200.0,61370.0,61570.0,666900
VNM,2017-02-17,61570.0,61630.0,60550.0,60640.0,953520
VNM,2017-02-20,60640.0,60900.0,60640.0,60640.0,484790
VNM,2017-02-21,60640.0,61230.0,60310.0,60760.0,817670
VNM,2017-02-22,60760.0,61200.0,60720.0,60810.0,590120
VNM,2017-02-23,60810.0,60850.0,60220.0,60760.0,613250
VNM,2017-02-24,60640.0,61510.0,60400.0,61510.0,1319730
VNM,2017-02-27,61570.0,61860.0,61470.0,61470.0,759760
VNM,2017-02-28,61470.0,61510.0,61060.0,61280.0,769690
VNM,2017-03-01,60940.0,61420.0,60940.0,61000.0,587180
VNM,2017-03-02,61000.0,61000.0,60500.0,60500.0,482040
VNM,2017-03-03,60500.0,60670.0,60310.0,60590.0,508470
VNM,2017-03-06,60500.0,61100.0,60400.0,61060.0,736590
VNM,2017-03-07,60640.0,61000.0,60590.0,60640.0,444700
VNM,2017-03-08,60640.0,61370.0,60640.0,60900.0,639360
VNM,2017-03-09,61060.0,61060.0,60810.0,60850.0,409260
VNM,2017-03-10,60850.0,60900.0,60590.0,60590.0,427360
VNM,2017-03-13,60640.0,60900.0,60500.0,60500.0,342480
VNM,2017-03-14,60550.0,61060.0,60550.0,60940.0,489770
VNM,2017-03-15,61000.0,62020.0,60940.0,62020.0,1182810
VNM,2017-03-16,62020.0,62680.0,62020.0,62500.0,905990
VNM,2017-03-17,62550.0,62780.0,62300.0,62500.0,1035520
VNM,2017-03-20,62130.0,62870.0,61750.0,62450.0,730260
VNM,2017-03-21,62250.0,63420.0,62250.0,63240.0,819240
VNM,2017-03-22,63100.0,64680.0,63100.0,63710.0,1472340
VNM,2017-03-23,63710.0,65459.0,63710.0,65400.0,2051790
VNM,2017-03-24,65670.0,66230.0,65610.0,66080.0,1083750
VNM,2017-03-27,66640.0,67060.0,65980.0,66230.0,1066240
VNM,2017-03-28,66560.0,66690.0,64830.0,65670.0,1026200
VNM,2017-03-29,65340.0,66230.0,65310.0,66130.0,773630
VNM,2017-03-30,66130.0,67160.0,66130.0,67160.0,1175100
VNM,2017-03-31,67490.0,67680.0,66830.0,66830.0,1382240
VNM,2017-04-03,66830.0,67440.0,66830.0,67310.0,802030
VNM,2017-04-04,67310.0,67310.0,66970.0,67160.0,1063990
VNM,2017-04-05,66920.0,67160.0,66470.0,66860.0,788830
VNM,2017-04-07,66080.0,66790.0,65910.0,66520.0,905370
VNM,2017-04-10,66520.0,66610.0,66190.0,66520.0,604270
VNM,2017-04-11,66520.0,67020.0,66470.0,66920.0,465400
VNM,2017-04-12,67160.0,67350.0,66860.0,67160.0,758300
VNM,2017-04-13,66920.0,67100.0,66730.0,66730.0,322970
VNM,2017-04-14,66520.0,66690.0,65670.0,66080.0,622350
VNM,2017-04-17,65610.0,66520.0,65610.0,66230.0,884170
VNM,2017-04-18,66270.0,67440.0,66230.0,67350.0,1900380
VNM,2017-04-19,67350.0,68040.0,67350.0,67800.0,968630
VNM,2017-04-20,67860.0,67860.0,67440.0,67590.0,427660
VNM,2017-04-21,67590.0,67780.0,67250.0,67490.0,445370
VNM,2017-04-24,67250.0,67490.0,66920.0,67160.0,562400
VNM,2017-04-25,67060.0,67060.0,66640.0,66860.0,472730
VNM,2017-04-26,66860.0,67100.0,66470.0,67100.0,272660
VNM,2017-04-27,67250.0,68320.0,67060.0,68320.0,1185660
VNM,2017-04-28,68570.0,69300.0,68410.0,69010.0,1414090
VNM,2017-05-03,69070.0,69360.0,69070.0,69170.0,879460
VNM,2017-05-04,69170.0,70120.0,68960.0,69880.0,999850
VNM,2017-05-05,69400.0,69770.0,68960.0,68960.0,524400
VNM,2017-05-08,68960.0,69010.0,68280.0,68660.0,813270
VNM,2017-05-09,68610.0,68610.0,67420.0,67770.0,937160
VNM,2017-05-10,67570.0,68460.0,67420.0,67930.0,643400
VNM,2017-05-11,68130.0,68130.0,67710.0,67990.0,465950
VNM,2017-05-12,67990.0,68360.0,67800.0,68130.0,594730
VNM,2017-05-15,68220.0,68360.0,67470.0,67710.0,820620
VNM,2017-05-16,67770.0,67930.0,67520.0,67520.0,531270
VNM,2017-05-17,67520.0,69400.0,67520.0,69170.0,1231010
VNM,2017-05-18,67990.0,68940.0,67990.0,68700.0,580440
VNM,2017-05-19,68700.0,69630.0,68560.0,69600.0,816280
VNM,2017-05-22,69600.0,70760.0,69540.0,70720.0,1210850
VNM,2017-05-23,70720.0,71510.0,70720.0,71290.0,730180
VNM,2017-05-24,71290.0,71470.0,70580.0,71290.0,702140
VNM,2017-05-25,71290.0,71290.0,70430.0,70580.0,619520
VNM,2017-05-26,70330.0,71510.0,70330.0,71510.0,427910
VNM,2017-05-29,71510.0,71650.0,71240.0,71370.0,356250
VNM,2017-05-30,71240.0,71330.0,70240.0,70430.0,460930
VNM,2017-05-31,70580.0,71650.0,70390.0,70430.0,1328060
VNM,2017-06-01,71060.0,71470.0,70620.0,71470.0,597180
VNM,2017-06-02,71060.0,71510.0,70670.0,71010.0,496020
VNM,2017-06-05,71010.0,73160.0,71010.0,72320.0,749080
VNM,2017-06-06,72370.0,72830.0,72320.0,72540.0,239400
VNM,2017-06-07,72690.0,72740.0,71990.0,72470.0,740420
VNM,2017-06-08,72470.0,72470.0,72180.0,72270.0,207740
VNM,2017-06-09,72420.0,72470.0,72220.0,72320.0,329670
VNM,2017-06-12,72320.0,72370.0,71740.0,71850.0,505720
VNM,2017-06-13,71790.0,71790.0,71330.0,71650.0,636190
VNM,2017-06-14,71650.0,72320.0,71600.0,72220.0,536000
VNM,2017-06-15,72220.0,72580.0,72140.0,72370.0,414540
VNM,2017-06-16,72930.0,72930.0,71990.0,71990.0,1161370
VNM,2017-06-19,72080.0,72640.0,72030.0,72640.0,740530
VNM,2017-06-20,72640.0,72640.0,71850.0,71990.0,894760
VNM,2017-06-21,71790.0,72370.0,71290.0,72370.0,912700
VNM,2017-06-22,72030.0,72370.0,71900.0,71940.0,244120
VNM,2017-06-23,71940.0,72030.0,71790.0,71990.0,344920
VNM,2017-06-26,71990.0,72220.0,71650.0,72180.0,267450
VNM,2017-06-27,72180.0,72320.0,72140.0,72220.0,542230
VNM,2017-06-28,72220.0,73160.0,72220.0,73110.0,918320
VNM,2017-06-29,73160.0,73360.0,72830.0,72830.0,312720
VNM,2017-06-30,72830.0,74290.0,72830.0,74140.0,1344660
VNM,2017-07-03,74070.0,74340.0,73720.0,73860.0,562340
VNM,2017-07-04,73780.0,73820.0,73450.0,73640.0,324350
VNM,2017-07-05,73450.0,73720.0,73360.0,73680.0,438550
VNM,2017-07-06,74140.0,74430.0,73720.0,74100.0,549800
VNM,2017-07-07,74250.0,74340.0,72540.0,72540.0,976360
VNM,2017-07-10,72790.0,72790.0,71140.0,71370.0,992910
VNM,2017-07-11,71370.0,71990.0,71370.0,71990.0,518150
VNM,2017-07-12,72320.0,73360.0,71900.0,73110.0,541660
VNM,2017-07-13,73860.0,73860.0,73410.0,73540.0,500840
VNM,2017-07-14,73540.0,73540.0,72930.0,72980.0,690430
VNM,2017-07-17,72470.0,72930.0,71330.0,71470.0,553330
VNM,2017-07-18,71510.0,71990.0,71060.0,71510.0,637870
VNM,2017-07-19,71990.0,72640.0,71850.0,71990.0,375820
VNM,2017-07-20,71510.0,71940.0,71470.0,71510.0,727990
VNM,2017-07-21,71140.0,71510.0,71140.0,71290.0,464940
VNM,2017-07-24,71090.0,71510.0,70580.0,71420.0,704570
VNM,2017-07-25,71290.0,71510.0,71140.0,71420.0,175170
VNM,2017-07-26,71510.0,72320.0,71470.0,71990.0,338260
VNM,2017-07-27,71990.0,71990.0,71850.0,71940.0,214220
VNM,2017-07-28,71990.0,72030.0,71940.0,71990.0,342150
VNM,2017-07-31,71990.0,71990.0,71740.0,71790.0,682960
VNM,2017-08-01,71790.0,71790.0,71090.0,71090.0,811580
VNM,2017-08-02,71090.0,71740.0,71090.0,71710.0,1066000
VNM,2017-08-03,72080.0,72580.0,71990.0,72470.0,702810
VNM,2017-08-04,72470.0,72580.0,72370.0,72470.0,290860
VNM,2017-08-07,72470.0,72470.0,71990.0,72320.0,384100
VNM,2017-08-08,72320.0,72320.0,71420.0,71510.0,1197600
VNM,2017-08-09,71510.0,71510.0,69820.0,70580.0,1116820
VNM,2017-08-10,70580.0,71420.0,70580.0,71290.0,392360
VNM,2017-08-11,71060.0,71510.0,70580.0,71290.0,691600
VNM,2017-08-14,71290.0,71290.0,70950.0,71140.0,927460
VNM,2017-08-15,71140.0,71290.0,70570.0,70570.0,537150
VNM,2017-08-16,70420.0,70420.0,69430.0,70110.0,427170
VNM,2017-08-17,70110.0,70850.0,69860.0,70710.0,842250
